16	49	16	10	49
93	36	82	93	36
27	99	99	36	99
15	19	52	30	74
75	72	39	40	39
50	69	50	69	38
27	91	91	27	86
21	59	68	87	59
86	47	95	45	93
54	42	23	23	42
67	40	38	67	30
55	56	17	17	17
88	76	89	89	76
59	43	98	95	76
28	55	29	29	37
82	20	56	29	82
44	44	24	60	51
39	40	34	55	65
95	25	25	17	98
44	54	96	96	44
95	95	85	66	66
81	23	65	23	81
18	16	10	76	89
87	40	40	50	87
36	36	45	91	29
13	95	78	28	56
85	42	48	78	22
55	91	91	55	83
57	57	66	67	67
47	79	57	72	89
38	67	38	56	56
35	16	97	36	35
69	91	69	91	92
33	39	13	26	39
82	16	16	28	45
51	19	37	34	85
45	75	23	45	91
96	20	37	21	21
83	92	99	66	10
13	55	55	89	18
96	43	90	90	43
12	51	21	43	12
99	61	76	34	10
86	27	75	59	59
68	85	50	22	22
72	47	47	18	47
67	77	71	67	41
66	88	45	76	89
11	68	68	68	20
71	45	48	71	71
66	16	16	19	39
84	66	31	66	84
59	33	44	33	31
82	50	82	66	82
84	16	84	84	82
92	24	83	15	96
24	51	64	24	24
61	67	72	90	38
84	39	17	74	74
38	68	38	25	50
26	55	64	64	55
54	50	54	58	58
89	24	24	40	40
88	15	88	74	10
59	35	59	59	79
83	90	61	28	16
83	94	72	89	89
41	51	43	39	71
72	84	31	31	72
10	49	41	41	49
47	59	84	47	47
82	54	13	13	98
88	74	76	88	88
86	49	57	86	64
58	58	84	29	29
57	26	57	99	26
42	32	15	81	15
16	10	17	35	20
16	80	50	14	14
14	77	43	14	14
23	23	81	29	81
77	73	77	54	77
63	57	33	33	33
57	21	57	13	21
90	58	58	59	16
14	36	97	97	97
81	95	98	14	91
86	62	83	13	11
95	51	51	51	31
15	90	66	45	78
15	12	43	12	29
22	16	83	62	19
28	53	53	53	10
57	26	57	57	62
18	14	10	77	92
87	23	10	99	23
85	34	78	60	56
91	24	20	60	31
54	46	54	21	21
73	56	11	11	73
82	31	89	82	67
50	56	77	30	63
29	19	69	74	79
52	20	74	10	89
52	62	52	52	16
17	41	44	90	21
18	28	18	32	32
71	83	37	71	87
79	16	98	46	76
51	51	95	38	38
50	35	83	50	17
76	89	73	89	21
66	89	66	86	89
13	98	76	76	70
32	38	32	97	32
68	90	74	68	68
43	75	43	75	43
78	38	88	78	38
97	16	16	30	25
11	74	65	89	80
36	79	95	74	99
68	31	31	72	72
46	28	45	46	82
11	29	29	11	11
41	96	57	96	57
38	21	46	26	26
30	38	51	62	30
63	19	14	79	79
88	99	69	29	32
68	63	10	69	63
78	14	78	79	79
86	86	63	79	86
85	57	73	31	31
93	26	39	39	42
12	32	94	83	32
15	15	93	16	15
11	22	27	27	86
81	24	81	42	24
94	85	94	46	43
64	14	94	94	64
35	35	35	55	15
71	67	33	71	71
80	16	16	36	72
80	68	68	80	76
68	92	21	55	96
61	96	18	75	87
66	25	79	79	15
27	89	83	16	25
78	65	28	78	78
98	98	94	42	84
37	38	37	38	39
77	88	88	88	10
56	92	45	45	60
73	57	28	17	17
79	50	18	50	79
18	37	61	37	37
58	13	96	58	80
15	94	60	56	18
54	37	54	97	97
61	29	35	49	49
81	81	98	98	63
93	34	53	42	26
90	56	37	56	90
35	33	66	32	35
68	36	68	36	12
71	35	35	86	35
84	47	84	27	27
35	46	37	81	28
99	75	90	19	19
96	43	90	65	43
75	50	71	68	36
24	85	97	14	14
32	32	32	37	91
43	93	43	67	67
69	69	69	51	52
76	36	22	50	92
23	15	45	15	23
46	16	63	65	63
20	89	81	20	81
29	40	30	29	40
90	52	71	71	90
91	22	37	70	71
25	25	28	62	62
70	86	70	60	84
57	15	76	76	15
67	79	33	67	33
31	45	46	45	39
50	50	96	47	47
58	41	40	41	41
84	48	73	94	48
96	57	57	42	29
47	47	97	51	71
84	22	67	84	67
99	19	22	44	44
32	32	33	23	32
43	85	23	44	43
28	34	34	28	28
68	45	68	45	90
29	11	11	29	39
67	67	78	12	12
92	92	95	95	20
84	90	51	67	84
91	51	51	39	66
36	21	34	34	57
90	26	56	51	92
57	82	46	91	91
77	84	84	41	84
17	85	25	17	85
98	46	98	98	57
75	93	37	97	93
42	84	19	61	61
36	33	36	61	61
65	51	65	40	65
52	52	46	55	46
45	29	34	34	56
92	94	85	92	92
15	73	69	69	62
45	25	55	79	41
62	60	60	27	64
30	30	22	67	22
98	31	82	82	31
78	76	78	18	78
52	51	69	26	52
88	15	31	25	52
86	54	40	86	76
93	78	78	78	91
65	93	74	93	65
53	17	17	83	83
94	29	71	71	71
60	35	26	25	60
52	16	35	17	60
28	28	28	43	46
39	39	70	39	99
87	73	88	18	90
51	22	29	68	18
30	73	46	54	54
10	48	10	59	48
79	79	68	67	79
35	80	32	62	62
35	35	66	25	25
32	15	95	14	14
97	88	38	65	65
42	31	56	31	31
10	39	68	32	68
72	30	46	28	75
72	72	83	17	85
98	98	31	96	49
77	14	77	60	19
94	21	10	94	10
49	62	53	17	19
45	59	45	59	15
75	75	45	68	85
91	15	78	15	23
47	68	43	68	80
65	91	52	65	62
22	63	22	63	63
60	89	89	23	11
93	50	45	33	81
95	32	30	32	95
38	38	38	73	50
15	15	15	42	82
19	19	47	34	78
11	18	41	41	11
67	40	77	67	40
35	60	76	42	17
36	96	55	93	72
29	51	29	51	40
25	57	77	34	19
28	39	45	28	28
14	14	18	77	52
55	53	80	55	80
47	25	72	19	76
57	63	54	90	34
11	24	88	88	60
27	96	87	96	41
66	47	61	13	88
36	27	66	66	26
77	41	25	44	25
43	31	53	40	97
23	28	23	28	31
97	76	20	97	20
76	80	76	59	59
41	41	44	76	44
99	44	44	99	10
82	16	82	98	96
69	68	69	60	60
67	46	94	67	72
53	55	53	53	25
41	73	97	34	30
99	60	52	17	69
74	36	99	99	99
46	22	22	33	22
64	54	36	43	76
64	64	96	96	17
29	29	83	43	83
94	36	44	55	36
86	86	86	58	58
23	39	80	38	12
76	12	21	92	74
39	79	39	27	83
81	57	85	38	77
53	35	50	35	50
18	20	59	59	18
93	40	93	40	40
70	70	84	84	23
95	14	95	32	62
74	64	17	64	91
61	50	50	16	50
91	79	42	79	42
84	84	23	86	86
38	24	29	24	38
92	92	66	66	38
92	92	92	34	34
72	31	88	76	88
68	76	76	36	76
68	33	88	76	38
58	71	17	58	71
89	25	58	25	31
17	17	13	17	13
13	13	90	70	90
62	36	62	78	62
25	44	44	25	44
96	10	96	19	53
82	18	76	11	56
33	17	88	88	33
29	22	96	29	29
30	80	48	97	30
70	58	66	66	66
70	92	56	70	76
73	55	55	92	73
32	84	32	26	26
87	47	86	47	25
98	11	60	72	72
45	27	98	27	71
52	46	52	97	97
21	52	21	52	52
63	22	96	10	96
66	25	41	41	90
38	16	82	49	78
28	26	26	73	73
13	17	35	70	74
74	44	97	30	44
61	11	51	87	80
18	38	42	39	91
46	46	46	73	73
21	26	37	89	15
79	34	92	44	44
18	36	18	53	36
50	87	87	69	33
15	18	18	15	43
20	50	59	59	50
67	70	70	34	34
14	35	40	35	40
80	38	43	62	43
12	21	56	39	26
23	38	12	12	56
37	37	37	13	13
90	90	55	89	90
59	32	59	19	86
10	92	87	10	92
85	33	82	10	10
76	25	57	25	50
81	94	86	42	31
94	20	87	20	87
52	74	74	58	52
34	57	57	34	50
65	98	65	61	61
65	72	76	76	72
83	51	31	93	93
62	36	35	35	35
60	33	33	72	33
98	16	35	35	35
86	45	43	34	34
70	51	95	70	95
14	16	19	14	81
18	89	30	51	80
37	46	59	59	95
20	58	34	20	50
17	28	35	17	55
43	58	32	43	43
43	13	13	13	95
63	91	45	91	45
67	10	18	75	84
18	11	18	51	51
47	10	10	61	61
50	50	50	45	68
21	21	87	16	21
33	95	95	27	95
31	69	90	53	69
50	27	77	27	50
26	10	16	34	92
47	58	60	25	19
19	35	11	11	19
59	52	24	52	24
75	12	49	85	15
90	90	19	19	23
38	42	76	42	38
34	30	34	90	34
41	91	20	99	20
67	35	67	37	67
38	73	40	70	11
42	98	88	61	42
59	43	35	28	43
11	60	56	11	45
18	15	36	73	34
91	34	88	34	67
69	70	69	70	34
49	70	20	49	70
62	41	80	29	29
17	43	33	33	17
52	52	17	52	67
86	61	24	41	41
70	44	65	44	44
68	68	49	19	19
28	74	59	85	32
89	27	57	57	27
54	73	54	31	73
38	40	40	77	77
56	14	52	52	34
59	59	59	99	99
61	52	20	61	61
76	68	42	42	50
54	68	50	31	58
69	30	89	36	10
30	14	30	53	79
10	18	86	86	81
14	14	95	42	70
50	12	15	50	31
50	64	45	91	65
51	10	41	10	41
49	74	39	89	30
75	75	33	59	33
57	17	24	17	17
87	89	89	97	81
89	80	11	36	80
81	40	38	15	15
19	26	57	26	57
35	25	25	35	39
30	88	14	75	75
19	77	15	23	26
73	89	98	87	98
24	39	75	91	33
93	17	41	82	41
72	62	15	71	72
60	60	45	20	45
17	32	12	32	12
50	63	55	36	90
21	58	63	83	17
74	13	48	92	92
65	65	27	21	27
97	12	51	82	63
81	95	11	81	52
26	26	53	26	53
61	59	83	61	25
46	45	73	45	46
22	34	49	34	49
84	80	24	35	72
75	75	92	92	92
10	56	59	10	29
29	29	77	82	77
91	15	56	56	15
77	77	69	31	78
82	57	57	82	61
56	15	56	28	15
87	87	34	32	32
99	72	87	87	99
63	42	63	63	42
35	57	63	38	37
80	84	69	11	70
76	73	34	42	39
98	54	98	42	42
55	98	98	36	91
43	43	86	11	11
51	56	37	56	37
69	29	91	91	69
31	74	74	26	26
16	41	55	66	66
93	45	24	81	91
96	83	29	96	83
46	26	63	65	65
66	66	78	78	79
54	44	44	17	22
10	57	19	14	58
48	37	50	37	48
43	31	66	14	44
68	68	30	35	68
91	16	94	23	91
78	53	42	78	42
21	50	21	21	25
15	83	94	94	15
45	53	27	53	27
37	12	87	63	79
78	60	79	26	26
88	75	88	75	84
93	15	76	15	76
71	15	99	27	71
27	34	34	34	57
38	91	71	38	27
67	47	55	47	64
23	23	77	52	52
72	80	80	72	64
34	61	45	34	20
51	57	51	89	89
62	78	62	48	33
63	43	95	63	43
98	95	28	98	28
73	91	90	73	79
95	31	12	31	31
66	73	66	70	77
35	10	77	10	10
37	83	52	87	20
57	51	74	51	64
51	33	47	28	33
92	92	67	67	61
12	61	89	61	31
55	25	55	72	37
24	60	24	60	27
34	43	43	73	26
26	59	59	23	35
86	20	62	21	58
76	12	98	76	68
43	24	24	34	34
12	82	19	90	19
64	34	34	17	17
12	17	17	74	74
64	72	72	58	64
85	25	64	64	64
88	23	87	28	82
74	74	76	92	92
13	39	69	12	98
91	37	92	89	91
47	80	32	80	47
30	15	67	88	15
19	19	78	18	24
60	60	66	72	72
12	29	91	12	12
78	44	78	22	78
47	47	68	20	47
83	81	81	98	83
84	21	12	47	81
60	61	62	61	38
48	56	52	18	56
55	32	55	26	59
57	30	87	27	41
12	37	56	91	91
48	10	63	71	71
73	49	10	40	73
76	77	47	77	12
42	38	42	62	42
77	22	22	40	22
40	78	78	40	40
17	37	24	46	10
99	99	34	34	99
72	94	72	72	29
31	46	11	41	39
56	54	97	97	30
22	80	28	64	22
11	11	11	91	46
42	76	63	42	63
76	76	82	78	76
24	92	42	33	71
65	82	53	59	82
90	90	95	95	48
89	55	37	55	37
70	17	70	10	17
30	34	54	30	54
19	77	16	50	16
65	83	87	89	27
63	32	63	64	63
14	77	96	16	29
95	21	21	50	50
29	10	76	12	38
96	27	47	44	20
41	31	34	90	45
13	74	42	13	13
47	12	12	47	85
49	20	20	49	21
75	30	86	76	80
99	34	99	47	47
22	33	22	27	37
35	41	30	51	41
59	90	51	55	35
50	15	10	18	40
55	61	75	89	20
92	11	86	78	92
24	58	62	24	58
47	32	19	75	45
65	90	65	61	61
87	19	50	83	87
45	75	96	75	45
65	41	14	10	41
53	53	40	94	40
28	28	75	92	78
90	85	85	90	78
35	74	35	74	74
60	38	23	58	23
44	44	51	53	51
63	72	48	48	72
91	55	65	55	55
68	68	19	20	19
41	58	58	58	70
66	15	79	40	40
70	48	12	98	12
69	28	27	56	74
73	62	62	20	79
10	73	33	83	87
59	10	15	41	15
45	57	85	57	85
78	37	78	37	37
54	83	83	57	54
84	69	64	82	35
72	72	58	97	72
65	13	98	37	13
52	35	82	72	52
32	99	37	37	37
40	18	10	18	18
27	93	68	30	93
42	91	92	56	55
66	27	27	40	27
59	91	59	91	26
17	66	76	44	49
78	38	38	38	78
92	25	74	32	32
64	77	49	58	42
47	81	47	81	81
76	69	64	54	54
85	81	93	14	96
53	54	94	53	53
20	47	47	19	68
77	16	77	24	92
56	53	58	40	46
49	53	95	53	49
99	99	50	99	50
32	39	66	66	32
48	16	26	14	16
26	29	86	26	58
71	96	89	70	57
97	70	70	62	62
97	46	19	19	46
99	80	22	50	50
32	20	26	26	66
33	42	24	56	56
31	89	31	89	51
12	38	11	11	12
97	75	46	71	83
63	86	11	17	64
44	55	55	44	74
38	22	21	18	95
44	59	38	44	59
69	13	69	13	62
57	44	22	57	44
22	95	11	63	47
23	72	72	78	88
69	84	84	19	84
20	79	30	30	79
96	96	59	29	74
55	95	59	73	95
48	48	37	48	37
84	84	53	48	84
10	20	86	64	20
77	77	42	42	57
55	29	68	55	29
86	86	39	63	63
15	40	22	40	98
69	79	15	74	17
64	66	11	47	35
54	39	12	40	43
16	99	16	96	14
72	20	72	76	66
71	59	59	59	18
80	80	87	27	22
38	40	38	11	10
50	24	64	47	91
75	95	94	75	51
61	74	84	43	27
81	81	93	93	77
77	50	77	22	50
44	44	77	44	56
52	97	68	52	68
62	46	46	62	46
58	50	58	96	96
45	72	72	27	44
41	33	15	41	33
11	69	77	11	77
26	32	32	32	94
27	11	91	27	27
84	94	64	98	94
32	16	51	32	21
11	84	10	56	67
49	49	18	51	65
68	11	43	11	57
71	89	11	75	75
78	72	68	78	78
31	14	31	35	35
65	99	99	87	57
49	59	49	87	86
47	81	56	20	79
85	34	28	94	36
46	91	83	23	21
43	24	19	23	24
33	86	52	52	44
24	55	16	52	97
51	61	43	35	51
57	57	60	37	49
58	82	81	58	46
10	97	83	87	75
96	39	57	81	23
83	76	76	83	64
95	84	62	84	69
70	29	90	19	90
96	32	13	91	36
56	28	56	28	27
66	84	59	84	18
54	31	76	76	91
23	23	23	49	49
34	49	70	70	45
50	87	92	50	16
98	37	37	54	37
13	57	56	40	40
90	68	90	68	58
69	32	84	92	32
69	16	48	84	69
83	37	37	27	94
54	95	80	67	64
72	72	75	75	25
60	58	58	58	27
22	22	20	20	90
22	22	22	49	22
43	74	80	55	22
63	73	58	51	18
94	39	37	81	39
33	43	22	22	65
70	66	83	83	29
97	44	56	14	18
10	14	44	85	10
44	82	82	54	82
82	85	85	35	85
92	81	81	92	98
38	70	34	34	58
35	70	56	56	56
44	94	26	44	81
12	38	16	36	38
35	30	30	35	57
79	26	26	17	17
47	47	94	91	47
52	65	73	73	65
25	51	26	25	25
17	17	11	62	11
33	29	33	99	99
77	84	46	84	77
82	82	82	29	27
13	13	31	93	93
64	83	52	83	64
71	61	99	91	91
45	64	89	16	59
81	31	31	33	40
57	24	24	83	57
26	80	80	56	56
78	31	45	40	73
89	93	93	38	93
87	58	94	17	86
37	11	78	37	67
20	59	20	59	56
69	25	69	19	88
85	52	95	95	65
70	70	18	95	18
44	81	81	44	74
33	16	17	33	16
96	32	62	96	62
74	46	89	52	46
45	48	45	48	63
20	20	49	43	43
12	95	94	11	73
16	16	16	28	50
88	50	77	21	65
89	86	26	79	96
47	56	82	81	27
72	79	66	51	51
34	65	82	47	21
58	18	18	79	18
49	88	98	37	98
27	48	20	48	48
15	25	11	15	11
91	28	91	91	29
38	87	87	87	13
93	30	97	36	89
74	68	96	17	62
28	36	72	12	88
41	45	44	29	45
18	33	95	75	12
39	45	45	42	17
80	59	80	59	79
52	95	69	52	52
48	37	41	50	67
65	15	43	54	12
92	18	30	38	82
43	57	54	54	43
55	64	85	55	42
60	60	60	63	45
80	13	82	80	13
69	15	97	29	55
60	60	60	34	80
27	93	27	93	91
56	97	26	56	97
49	89	87	87	89
65	63	77	44	65
94	88	37	85	35
31	69	71	93	39
20	60	20	46	66
10	68	52	13	99
31	28	17	13	17
19	61	74	74	69
98	69	69	26	90
42	53	20	53	78
81	74	55	81	55
16	19	65	16	65
69	65	30	69	65
49	24	83	24	45
77	67	85	51	49
45	90	90	69	45
98	54	54	98	41
87	35	14	87	94
57	88	52	66	92
70	65	70	65	30
58	89	15	15	15
69	42	38	38	38
35	98	38	22	55
87	99	87	77	97
77	91	56	52	84
87	50	23	23	50
75	75	68	68	12
18	18	62	99	99
70	56	16	16	56
15	46	93	86	73
57	48	92	76	92
95	59	30	30	18
88	81	81	25	81
82	82	82	84	10
16	75	51	56	82
34	35	35	83	97
58	86	65	86	58
18	30	18	67	30
16	58	16	58	19
98	11	98	57	60
55	55	55	82	13
69	58	11	39	62
38	97	37	89	23
38	15	26	26	26
72	57	72	41	41
72	72	90	15	90
80	76	71	27	80
16	52	52	97	97
81	80	33	81	81
32	85	64	60	32
27	46	58	27	73
48	48	50	29	84
41	41	57	41	88
42	65	23	43	32
91	56	63	56	63
68	66	12	72	68
26	26	29	51	26
89	91	11	11	67
68	53	83	68	53
99	65	99	48	65
38	19	83	83	83
44	47	92	35	56
45	45	17	18	11
37	48	37	42	48
56	60	73	52	28
55	79	96	21	21
93	78	12	12	78
14	86	15	14	86
34	57	53	31	53
17	83	47	49	82
93	79	56	15	22
85	85	85	77	86
26	59	99	49	99
65	35	15	81	81
25	39	84	25	36
61	77	56	56	77
73	73	17	36	17
46	39	22	64	35
89	19	67	67	19
20	90	32	20	39
30	35	30	62	62
41	96	38	81	89
75	51	26	99	59
37	14	69	69	37
67	12	67	12	90
12	10	43	41	28
40	40	34	84	40
42	56	53	93	72
54	76	57	43	39
44	47	47	80	67
65	13	42	83	13
24	69	85	85	24
71	25	66	66	71
51	20	20	20	51
66	56	80	47	14
68	23	80	80	68
22	24	33	33	24
89	23	23	89	88
48	25	53	53	53
78	32	42	57	50
30	28	30	74	99
46	77	77	82	15
24	40	80	35	73
92	42	76	76	92
70	99	99	40	81
65	90	94	65	70
94	18	25	18	25
13	93	98	27	27
90	61	61	84	61
44	10	10	44	10
26	17	17	17	68
18	90	61	57	25
70	67	67	70	83
65	76	54	12	12
44	78	80	78	80
95	57	16	11	14
70	87	23	60	23
65	94	32	88	82
35	34	29	67	67
64	64	48	39	97
94	94	62	80	80
82	33	12	82	33
27	27	98	30	32
41	63	21	18	56
72	72	24	32	24
41	81	24	22	22
91	94	94	48	16
85	68	95	89	41
85	45	45	85	85
62	13	51	23	48
88	59	88	59	83
46	32	39	46	32
50	77	60	27	37
36	75	10	75	51
86	61	99	45	61
20	20	36	36	40
67	45	45	67	19
49	49	95	61	32
21	87	96	45	81
63	63	52	52	34
96	39	27	39	62
74	26	62	62	26
43	63	11	63	43
50	65	72	89	37
67	67	97	11	10
44	79	53	79	79
10	79	32	46	11
93	90	93	90	46
85	71	68	44	18
31	90	88	53	77
15	70	15	15	46
56	56	58	51	56
33	37	85	11	97
94	14	95	14	14
90	76	95	77	82
57	66	99	99	84
45	42	92	65	84
23	58	29	48	53
17	41	35	85	86
56	60	24	49	93
86	86	30	80	86
96	84	51	84	33
54	49	20	54	95
36	36	67	20	36
92	84	44	97	92
48	78	78	72	78
35	63	14	28	57
82	52	60	52	52
67	51	48	99	67
26	26	34	81	81
89	88	88	88	70
28	46	31	31	28
20	44	63	17	17
21	21	51	48	51
76	16	84	20	11
88	85	50	70	51
24	90	85	34	85
41	25	13	18	51
47	73	88	47	47
19	23	98	79	62
63	63	81	37	49
51	27	88	88	27
62	62	70	36	70
31	31	93	87	93
43	39	55	60	43
14	45	45	14	45
30	51	51	41	30
46	14	77	77	46
20	20	41	91	41
30	63	74	30	30
68	79	75	67	38
38	82	83	82	83
82	97	82	64	36
31	97	84	20	90
69	21	30	31	30
70	91	55	24	91
42	41	26	26	26
23	33	33	23	83
45	81	54	21	81
41	41	99	99	52
33	57	62	61	49
47	84	91	98	98
44	55	44	24	24
57	57	86	86	38
88	63	75	66	17
56	47	87	56	47
76	76	49	36	76
26	36	86	86	26
87	55	55	77	42
46	65	74	65	82
12	90	92	92	90
96	96	29	43	43
65	89	68	77	85
49	49	69	67	67
34	14	43	32	43
21	21	84	47	47
24	76	24	34	88
42	51	51	63	42
60	91	42	42	66
27	61	61	87	87
36	53	36	85	36
41	46	60	46	85
42	58	58	44	42
58	81	92	67	69
84	62	52	66	62
73	79	13	73	79
58	96	27	27	96
23	22	23	18	18
46	20	17	88	93
62	98	68	98	68
90	74	87	31	31
13	48	40	13	13
18	61	51	15	18
51	63	98	63	51
43	59	68	15	47
99	71	20	73	18
39	17	17	39	14
30	81	40	40	81
79	79	99	79	91
57	98	57	79	57
58	58	52	20	58
94	42	92	23	39
25	73	73	94	25
10	31	36	75	10
55	55	62	42	98
26	28	62	12	80
91	44	43	18	32
65	72	37	19	19
45	45	90	99	90
58	20	86	58	55
54	71	26	31	11
38	38	48	42	42
30	76	67	53	23
80	18	95	95	80
57	25	57	57	33
46	46	46	56	76
96	78	14	14	85
44	21	18	16	46
48	40	50	88	47
74	74	94	94	74
23	23	99	99	77
22	53	53	53	54
51	63	56	55	90
80	85	85	80	46
32	90	73	27	78
37	47	47	94	94
79	79	78	19	19
50	45	14	78	45
43	58	77	43	55
88	14	14	66	88
77	34	85	34	23
89	23	66	32	79
46	28	46	28	46
10	45	72	61	64
59	59	61	24	53
80	37	52	52	80
90	44	13	13	90
63	96	58	35	82
74	40	74	40	40
29	31	18	18	31
59	20	59	28	20
66	87	66	77	77
38	34	38	34	83
16	16	34	34	14
79	79	79	45	63
77	34	99	10	10
65	13	65	75	13
18	98	96	21	18
14	44	66	88	26
76	76	98	47	47
65	81	65	51	51
85	19	39	42	82
39	20	31	20	20
13	48	55	48	34
20	20	47	89	90
98	79	79	46	27
49	10	70	79	49
66	19	42	17	50
50	50	71	99	50
95	50	16	95	78
18	64	47	47	10
27	40	58	16	58
37	37	94	94	53
27	92	44	86	27
85	16	16	98	98
38	73	95	63	38
62	92	15	15	62
92	80	79	80	80
40	44	27	40	27
33	33	71	71	43
79	67	67	35	35
96	20	20	16	16
43	43	78	85	95
51	19	69	51	69
66	28	85	69	76
55	67	90	67	43
62	62	62	12	44
92	85	85	15	71
61	91	91	69	20
59	53	99	10	43
50	85	50	50	18
53	18	87	69	53
72	22	72	62	30
47	32	91	74	91
37	43	69	13	69
75	46	99	75	99
16	52	17	52	16
76	76	64	23	64
99	51	51	51	96
67	35	35	20	22
32	24	35	66	21
70	66	66	30	70
46	33	72	33	46
59	43	68	17	61
38	86	64	72	71
56	56	36	56	62
75	84	46	57	91
49	17	73	17	49
56	83	45	37	45
86	86	44	72	86
99	10	41	99	41
25	67	22	79	93
69	69	55	55	38
27	27	65	42	42
79	43	54	44	87
43	65	76	92	55
69	16	69	16	69
53	97	53	55	72
97	29	90	90	28
15	15	92	27	27
91	91	43	73	73
34	79	34	12	94
64	62	98	45	64
60	60	38	38	51
92	14	14	92	38
67	93	55	28	42
99	77	77	29	99
91	29	57	14	57
12	20	12	25	25
29	26	22	26	26
17	66	41	60	86
81	82	19	58	17
62	71	52	62	93
34	34	67	85	60
45	45	51	51	49
16	12	68	89	87
21	22	44	86	44
72	72	17	35	35
23	42	23	51	51
69	69	44	44	51
89	22	89	46	46
42	57	50	42	50
62	37	62	37	22
96	69	56	61	61
75	56	75	91	51
23	57	17	57	23
75	54	54	96	75
12	51	78	12	78
29	84	29	27	84
66	35	89	74	98
30	43	39	39	43
74	26	45	74	74
46	53	81	81	53
83	61	57	99	37
59	40	65	40	65
41	67	57	13	41
87	48	69	69	69
51	51	68	49	68
84	43	23	72	72
36	48	68	36	48
10	83	18	10	10
34	34	52	16	16
65	50	50	52	65
41	34	83	83	36
55	50	25	94	55
53	58	36	53	58
92	96	92	96	59
48	59	72	72	56
68	57	40	68	40
90	27	54	55	26
56	95	69	20	10
78	78	50	72	50
95	73	14	77	79
25	10	47	47	23
23	37	37	23	31
77	48	80	80	48
22	62	21	48	48
66	95	66	58	95
92	79	14	79	14
50	60	68	50	60
33	95	81	27	95
20	59	93	93	20
35	43	27	85	27
98	20	20	13	20
77	44	25	18	47
63	28	38	63	10
55	30	20	20	20
89	89	46	99	46
91	22	96	98	53
94	94	43	38	19
26	26	55	26	96
64	93	27	64	27
79	92	30	22	49
43	50	64	64	64
26	19	61	26	44
66	79	33	66	33
34	36	34	36	13
35	35	75	61	61
69	21	92	18	18
90	95	90	74	95
12	89	70	60	79
27	97	86	42	85
83	82	65	65	82
86	25	86	74	37
43	43	40	18	40
83	46	26	39	65
70	61	15	70	15
24	24	74	91	24
94	27	94	10	21
89	34	26	64	37
73	73	26	71	73
73	81	70	70	70
36	45	36	38	36
46	19	56	97	39
61	39	39	69	10
26	14	34	14	72
23	93	67	44	23
77	77	22	47	56
97	97	46	27	27
82	82	89	80	54
47	12	21	21	99
80	98	90	96	68
19	19	91	14	91
67	39	79	36	92
97	97	97	55	61
41	88	41	57	41
37	37	37	37	14
17	79	73	97	29
52	71	90	71	71
55	79	21	54	79
56	22	56	22	56
35	33	75	52	77
48	88	47	88	88
65	95	99	99	95
38	64	63	38	64
25	95	87	56	41
14	11	90	26	90
20	20	87	49	87
60	93	86	47	13
72	73	27	67	27
48	18	23	34	21
44	23	84	23	84
55	55	53	41	41
85	85	54	33	17
22	89	35	91	95
66	17	48	66	17
31	31	22	52	52
33	78	32	65	41
92	45	55	55	45
64	64	47	69	69
12	86	18	96	38
56	38	61	90	61
38	43	43	20	20
13	34	13	13	39
51	67	67	30	67
88	69	80	80	88
73	73	20	73	66
93	64	55	55	64
89	55	91	91	52
55	76	30	56	30
35	87	38	38	53
92	67	65	26	98
67	76	39	67	90
11	11	84	71	84
50	62	25	48	11
32	11	36	79	30
79	84	65	84	79
51	55	58	55	55
73	80	71	80	71
37	19	19	37	98
80	80	10	80	24
28	43	73	43	73
96	84	82	40	59
34	38	92	92	34
82	19	19	63	99
38	96	19	93	13
38	52	88	56	38
73	10	24	73	92
63	63	23	23	63
97	43	58	97	58
30	61	51	72	30
84	84	81	81	58
70	49	49	69	69
11	15	37	15	89
80	72	80	12	12
43	11	11	52	55
34	59	59	62	74
14	31	31	14	24
77	28	64	77	64
13	74	25	25	84
22	10	77	53	53
88	38	88	39	38
56	56	24	48	48
13	67	79	74	60
30	56	57	57	57
84	99	56	56	84
40	17	17	20	17
98	59	69	16	80
84	81	84	24	81
86	34	22	86	22
55	41	32	32	72
71	59	71	61	59
76	97	76	41	97
48	93	54	48	54
85	63	45	45	85
78	67	78	52	78
10	46	40	10	21
30	74	13	74	74
21	21	93	93	10
57	41	57	81	57
25	10	89	17	59
34	96	96	34	48
72	22	11	56	14
38	32	32	93	32
13	42	13	96	13
73	96	31	37	97
26	42	51	24	85
29	90	29	90	42
16	66	37	37	67
37	37	29	79	37
43	66	54	83	66
70	24	70	38	24
47	66	47	35	10
81	51	63	57	18
37	37	98	47	37
12	42	12	12	80
70	70	48	69	60
51	29	16	13	51
16	11	16	68	58
60	60	74	79	79
78	49	93	78	49
87	71	87	87	86
98	87	19	19	39
11	87	11	87	43
70	14	14	89	88
94	94	90	90	90
78	87	87	78	82
78	30	13	30	13
31	31	17	31	73
44	64	10	90	21
54	22	26	94	94
70	98	79	99	24
28	27	55	27	69
52	53	75	38	75
81	10	56	28	74
84	66	30	66	30
47	92	79	36	94
59	86	39	50	50
22	15	15	22	29
40	75	37	48	19
35	14	35	93	33
36	62	53	53	53
69	66	69	43	69
37	30	34	37	34
75	75	75	63	31
39	39	51	17	29
75	52	65	52	75
31	18	31	21	18
50	23	50	27	23
29	31	29	31	50
65	92	26	65	72
27	62	62	62	57
93	16	26	84	68
39	87	87	30	39
28	28	10	82	82
99	19	99	43	61
